domain,organism_name,location_temp,total_count
HATPase_c,Pseudanabaena sp. BC1403,"cold, non-Antarctic",538
HATPase_c,Pseudanabaena sp. CoA8_M7,temperate,168
HATPase_c,Pseudanabaena sp. M037S2SP2A07QC,temperate,225
HATPase_c,Pseudanabaena sp. M046S1SP1A06QC,temperate,155
HATPase_c,Pseudanabaena sp. M065S1SP2A07QC,temperate,217
HATPase_c,Pseudanabaena sp. M085S1SP2A07QC,temperate,225
HATPase_c,Pseudanabaena sp. M125S2SP2A07QC,temperate,221
HATPase_c,Pseudanabaena sp. M151S2SP2A07QC,temperate,221
HATPase_c,Pseudanabaena sp. M152S2SP2A07QC,temperate,223
HATPase_c,Pseudanabaena sp. M34BS1SP1A06MG,temperate,164
HATPase_c,Pseudanabaena sp. M38BS1SP1A06MG,temperate,163
HATPase_c,Pseudanabaena sp. M53BS1SP1A06MG,temperate,163
HATPase_c,Pseudanabaena sp. SR411,temperate,469
HATPase_c,Pseudanabaena sp. UWO310,temperate,397
HATPase_c,Pseudanabaena sp. UWO311,temperate,457
HATPase_c,Richelia sp.,"cold, non-Antarctic",74
HATPase_c,Richelia sp. RM1_1_1,temperate,245
HATPase_c,Richelia sp. SL_2_1,temperate,214
HATPase_c,Rivularia sp. (in: Bacteria),temperate,439
HATPase_c,Rivularia sp. PCC 7116,temperate,377
HATPase_c,Roseofilum reptotaenium AO1-A,temperate,393
HATPase_c,Roseofilum sp. SBFL,temperate,359
HATPase_c,Scytolyngbya sp. HA4215-MV1,temperate,611
HATPase_c,Scytonema hyalinum WJT4-NPBG1,temperate,410
HATPase_c,Scytonema sp. RU_4_4,temperate,230
HATPase_c,Scytonematopsis contorta HA4267-MV1,temperate,479
HATPase_c,Sphaerospermopsis aphanizomenoides BCCUSP55,temperate,375
HATPase_c,Sphaerospermopsis reniformis,temperate,113
HATPase_c,Sphaerospermopsis sp. LEGE 00249,temperate,136
HATPase_c,Sphaerospermopsis sp. LEGE 08334,temperate,128
HATPase_c,Sphaerospermopsis sp. SIO1G1,temperate,176
HATPase_c,Sphaerospermopsis torques-reginae ITEP-024,temperate,98
HATPase_c,Spirirestis rafaelensis WJT71-NPBG6,temperate,302
HATPase_c,Spirulina major CCY15215,temperate,269
HATPase_c,Spirulina major PCC 6313,temperate,267
HATPase_c,Spirulina sp. SIO3F2,temperate,333
HATPase_c,Spirulinaceae cyanobacterium SM2_1_0,temperate,290
HATPase_c,Stenomitos frigidus ULC18,Antarctic,384
HATPase_c,Stenomitos rutilans HA7619-LM2,temperate,394
HATPase_c,Stigonema ocellatum SAG 48.90 = DSM 106950,temperate,318
HATPase_c,Symploca sp. SIO2C1,temperate,300
HATPase_c,Symploca sp. SIO2E6,temperate,208
HATPase_c,Symploca sp. SIO2E9,temperate,252
HATPase_c,Symplocastrum torsivum CPER-KK1,temperate,590
HATPase_c,Tildeniella nuda ZEHNDER 1965/U140,temperate,321
HATPase_c,Tildeniella torsiva UHER 1998/13D,temperate,276
HATPase_c,Timaviella obliquedivisa GSE-PSE-MK23-08B,temperate,211
HATPase_c,Timeviella sp.,Antarctic,312
HATPase_c,Tolypothrix bouteillei VB521301,temperate,683
HATPase_c,Tolypothrix brevis GSE-NOS-MK-07-07A,temperate,164
HATPase_c,Trichocoleus desertorum ATA4-8-CV12,temperate,483
HATPase_c,Trichodesmium erythraeum GBRTRLIN201,temperate,94
HATPase_c,Trichodesmium sp. ALOHA_ZT_67,temperate,105
HATPase_c,Trichormus sp. ATA11-4-KO1,temperate,285
HATPase_c,Trichormus sp. M33_DOE_039,temperate,477
HATPase_c,Trichormus sp. NMC-1,"cold, non-Antarctic",227
HATPase_c,Tychonema sp. LEGE 06208,temperate,592
HATPase_c,Tychonema sp. LEGE 07196,temperate,563
HATPase_c,Tychonema sp. LEGE 07199,temperate,567
HATPase_c,Tychonema sp. LEGE 07203,temperate,578
HATPase_c,filamentous cyanobacterium LEGE 07170,temperate,304
HATPase_c,filamentous cyanobacterium Phorm 6,"cold, non-Antarctic",531
HDOD,Leptolyngbya sp. PL-A2,temperate,3
HTH_3,Oscillatoriales cyanobacterium,temperate,4
HWE_HK,Timeviella sp.,Antarctic,16
HisKA,Aetokthonos hydrillicola CCALA 1050,temperate,388
HisKA,Alkalinema sp. CACIAM 70d,temperate,354
HisKA,Anabaena sp. 49628_E55,temperate,59
HisKA,Anabaena sp. 54,"cold, non-Antarctic",71
HisKA,Anabaena sp. AL93,temperate,62
HisKA,Anabaena sp. CRKS33,temperate,35
HisKA,Anabaena sp. CoA2_C59,temperate,60
HisKA,Anabaena sp. WA113,temperate,49
HisKA,Aphanizomenon flos-aquae CP01,temperate,60
HisKA,Aphanizomenon flos-aquae Clear-A1,temperate,71
HisKA,Aphanizomenon flos-aquae DEX188,temperate,67
HisKA,Aphanizomenon flos-aquae KM1D3_PB,temperate,66
HisKA,Aphanizomenon flos-aquae LD13,temperate,44
HisKA,Aphanizomenon flos-aquae MDT14a,temperate,44
HisKA,Aphanizomenon flos-aquae UKL13-PB,temperate,60
HisKA,Argonema antarcticum A004/B2,Antarctic,456
HisKA,Argonema galeatum A003/A1,Antarctic,414
HisKA,Arthrospira sp. PLM2.Bin9,temperate,286
HisKA,Arthrospira sp. SH-MAG29,temperate,280
HisKA,Brasilonema angustatum HA4187-MV1,temperate,190
HisKA,Brasilonema octagenarum HA4186-MV1,temperate,218
HisKA,Calothrix elsteri CCALA 953,Antarctic,188
HisKA,Calothrix sp. 336/3,temperate,287
HisKA,Calothrix sp. CSU_2_0,temperate,195
HisKA,Calothrix sp. FI2-JRJ7,temperate,377
HisKA,Calothrix sp. PCC 7507,temperate,288
HisKA,Cyanocohniella sp. LLY,temperate,340
HisKA,Cyanomargarita calcarea GSE-NOS-MK-12-04C,temperate,300
HisKA,Cylindrospermopsis raciborskii KL1,temperate,56
HisKA,Desmonostoc vinosum HA7617-LM4,temperate,317
HisKA,Dolichospermum sp. BR01,temperate,62
HisKA,Dolichospermum sp. DET50,temperate,85
HisKA,Dolichospermum sp. DET66,temperate,85
HisKA,Dolichospermum sp. DET67,temperate,85
HisKA,Dolichospermum sp. DET69,temperate,85
HisKA,Dolichospermum sp. DET73,temperate,43
HisKA,Dolichospermum sp. DEX182a,temperate,55
HisKA,Dolichospermum sp. DEX189,temperate,70
HisKA,Dolichospermum sp. DL01,temperate,48
HisKA,Dolichospermum sp. LBC05a,temperate,52
HisKA,Dolichospermum sp. OL01,temperate,57
HisKA,Dolichospermum sp. OL03,temperate,57
HisKA,Dolichospermum sp. UHCC 0259,temperate,170
HisKA,Dolichospermum sp. UHCC 0260,temperate,53
HisKA,Dolichospermum sp. UHCC 0299,temperate,52
HisKA,Dolichospermum sp. UHCC 0315A,"cold, non-Antarctic",54
HisKA,Dolichospermum sp. UHCC 0352,"cold, non-Antarctic",60
HisKA,Dolichospermum sp. UHCC 0406,"cold, non-Antarctic",53
HisKA,Dolichospermum sp. UKL201,temperate,55
HisKA,Dolichospermum sp. WA123,temperate,52
HisKA,Drouetiella hepatica Uher 2000/2452,temperate,279
HisKA,Fischerella major NIES-592,temperate,221
HisKA,Fischerella sp.,temperate,226
HisKA,Fischerella sp. CENA71,temperate,320
HisKA,Fortiea contorta PCC 7126,temperate,236
HisKA,Gloeotrichia echinulata DEX184,temperate,190
HisKA,Hapalosiphonaceae cyanobacterium JJU2,temperate,200
HisKA,Hormoscilla sp. GUM202,temperate,54
HisKA,Hormoscilla sp. SP12CHS1,temperate,42
HisKA,Kamptonema sp. SIO1D9,temperate,372
HisKA,Kastovskya adunca ATA6-11-RM4,temperate,304
HisKA,Leptolyngbya foveolarum,Antarctic,110
HisKA,Leptolyngbya sp. DLM2.Bin15,temperate,315
HisKA,Leptolyngbya sp. LCM1.Bin17,temperate,69
HisKA,Leptolyngbya sp. PL-A2,temperate,31
HisKA,Leptolyngbya sp. SIOISBB,temperate,243
HisKA,Leptolyngbya sp. UWPOB_LEPTO1,temperate,373
HisKA,Leptolyngbyaceae cyanobacterium M33_DOE_097,temperate,451
HisKA,Leptolyngbyaceae cyanobacterium RM1_1_2,temperate,152
HisKA,Limnoraphis sp. WC205,temperate,354
HisKA,Limnospira fusiformis KN01,temperate,274
HisKA,Limnospira indica BM01,temperate,274
HisKA,Limnothrix sp. CACIAM 69d,temperate,269
HisKA,Limnothrix sp. P13C2,temperate,256
HisKA,Lusitaniella coriacea LEGE 07157,temperate,312
HisKA,Lyngbya sp. HA4199-MV5,temperate,281
HisKA,Microcoleus sp. PH2017_01_SCD_O_A,temperate,574
HisKA,Microcoleus sp. PH2017_02_FOX_O_A,temperate,562
HisKA,Microcoleus sp. PH2017_05_CCC_O_A,temperate,568
HisKA,Microcoleus sp. PH2017_07_MST_O_A,temperate,515
HisKA,Microcoleus sp. PH2017_08_TRC_O_A,temperate,574
HisKA,Microcoleus sp. PH2017_09_SFU_O_A,temperate,560
HisKA,Microcoleus sp. PH2017_10_PVI_O_A,temperate,571
HisKA,Microcoleus sp. PH2017_11_PCY_U_A,temperate,571
HisKA,Microcoleus sp. PH2017_12_PCY_D_A,temperate,571
HisKA,Microcoleus sp. PH2017_13_LAR_U_A,temperate,565
HisKA,Microcoleus sp. PH2017_14_LAR_D_A,temperate,568
HisKA,Microcoleus sp. PH2017_15_JOR_U_A,temperate,579
HisKA,Microcoleus sp. PH2017_16_JOR_D_A,temperate,561
HisKA,Microcoleus sp. PH2017_17_BER_D_A,temperate,569
HisKA,Microcoleus sp. PH2017_18_LLB_O_A,temperate,567
HisKA,Microcoleus sp. PH2017_19_SFW_U_A,temperate,554
HisKA,Microcoleus sp. PH2017_20_SFW_D_A,temperate,568
HisKA,Microcoleus sp. PH2017_21_RUC_O_A,temperate,562
HisKA,Microcoleus sp. PH2017_22_RUC_O_B,temperate,562
HisKA,Microcoleus sp. PH2017_24_DOB_U_A,temperate,577
HisKA,Microcoleus sp. PH2017_25_DOB_D_A,temperate,580
HisKA,Microcoleus sp. PH2017_26_ELK_O_A,temperate,578
HisKA,Microcoleus sp. PH2017_27_LUM_O_A,temperate,571
HisKA,Microcoleus sp. PH2017_28_MFU_U_A,temperate,567
HisKA,Microcoleus sp. PH2017_29_MFU_D_A,temperate,574
HisKA,Microcoleus sp. PH2017_30_WIL_O_A,temperate,588
HisKA,Microcoleus sp. PH2017_31_RDM_U_A,temperate,574
HisKA,Microcoleus sp. PH2017_32_RDM_D_A,temperate,574
HisKA,Microcoleus sp. PH2017_33_LGB_O_A,temperate,568
HisKA,Microcoleus sp. PH2017_34_RAT_O_A,temperate,576
HisKA,Microcoleus sp. PH2017_35_SFW_U_B,temperate,568
HisKA,Microcoleus sp. PH2017_36_ELK_O_B,temperate,578
HisKA,Microcoleus sp. PH2017_37_MFU_D_B,temperate,574
HisKA,Microcoleus sp. PH2017_38_RDM_U_B,temperate,574
HisKA,Microcoleus sp. PH2017_39_LGB_O_B,temperate,568
HisKA,Microcoleus sp. PH2017_40_RAT_O_B,temperate,579
HisKA,Microcoleus vaginatus FGP-2,temperate,675
HisKA,Microcoleus vaginatus HSN003,temperate,613
HisKA,Microcoleus vaginatus PCC 9802,temperate,661
HisKA,Microcoleus vaginatus WJT46-NPBG5,temperate,688
HisKA,Moorena producens PAL-8-15-08-1,temperate,227
HisKA,Moorena sp. SIO1F2,temperate,110
HisKA,Moorena sp. SIO1G6,temperate,160
HisKA,Moorena sp. SIO3A2,temperate,168
HisKA,Moorena sp. SIO3A5,temperate,160
HisKA,Moorena sp. SIO3E8,temperate,192
HisKA,Moorena sp. SIO3F7,temperate,194
HisKA,Moorena sp. SIO3I8,temperate,117
HisKA,Moorena sp. SIO4G3,temperate,184
HisKA,Moorena sp. SIOASIH,temperate,199
HisKA,Myxacorys californica WJT36-NPBG1,temperate,302
HisKA,Myxacorys chilensis ATA2-1-KO14,temperate,286
HisKA,Nodosilinea sp. LEGE 06152,temperate,291
HisKA,Nodosilinea sp. LEGE 07088,temperate,115
HisKA,Nodosilinea sp. P-1105,temperate,148
HisKA,Nodosilinea sp. WJT8-NPBG4,temperate,337
HisKA,Nodularia sphaerocarpa UHCC 0038,temperate,200
HisKA,Nodularia spumigena CCY9414,temperate,119
HisKA,Nodularia spumigena CENA596,temperate,115
HisKA,Nostoc cf. commune SO-36,Antarctic,245
HisKA,Nostoc desertorum CM1-VF14,temperate,397
HisKA,Nostoc indistinguendum CM1-VF10,temperate,366
HisKA,Nostoc minutum NIES-26,temperate,485
HisKA,Nostoc sp. ATCC 43529,temperate,423
HisKA,Nostoc sp. ATCC 53789,temperate,452
HisKA,Nostoc sp. CENA543,temperate,443
HisKA,Nostoc sp. GBBB01,temperate,429
HisKA,Nostoc sp. KVJ20,"cold, non-Antarctic",426
HisKA,Nostoc sp. LEGE 06077,temperate,390
HisKA,Nostoc sp. LEGE 12447,temperate,483
HisKA,Nostoc sp. LEGE 12450,temperate,477
HisKA,Nostoc sp. LPT,temperate,338
HisKA,Nostoc sp. MBR 210,temperate,425
HisKA,Nostoc sp. NMS1,"cold, non-Antarctic",343
HisKA,Nostoc sp. NMS2,"cold, non-Antarctic",338
HisKA,Nostoc sp. NMS8,temperate,418
HisKA,Nostoc sp. RF31YmG,temperate,561
HisKA,Nostoc sp. UHCC 0702,temperate,399
HisKA,Nostoc sp. UHCC 0870,temperate,271
HisKA,Nostocales cyanobacterium,temperate,179
HisKA,Nostocales cyanobacterium LEGE 11386,temperate,285
HisKA,Nostocales cyanobacterium LEGE 12452,temperate,400
HisKA,Okeania sp. SIO1F9,temperate,164
HisKA,Okeania sp. SIO1H2,temperate,175
HisKA,Okeania sp. SIO1H4,temperate,178
HisKA,Okeania sp. SIO1I7,temperate,307
HisKA,Okeania sp. SIO2B3,temperate,282
HisKA,Okeania sp. SIO2C2,temperate,170
HisKA,Okeania sp. SIO2F5,temperate,153
HisKA,Okeania sp. SIO2G4,temperate,153
HisKA,Okeania sp. SIO3I5,temperate,284
HisKA,Oscillatoria princeps RMCB-10,"cold, non-Antarctic",615
HisKA,Oscillatoria sp. SIO1A7,temperate,312
HisKA,Oscillatoriaceae cyanobacterium M33_DOE_052,temperate,338
HisKA,Oscillatoriales cyanobacterium,temperate,1238
HisKA,Oscillatoriales cyanobacterium CG2_30_40_61,temperate,264
HisKA,Oscillatoriales cyanobacterium CG2_30_44_21,temperate,153
HisKA,Oscillatoriales cyanobacterium RM2_1_1,temperate,120
HisKA,Oscillatoriales cyanobacterium SM2_3_0,temperate,101
HisKA,Oscillatoriales cyanobacterium USR001,temperate,340
HisKA,Oscillatoriophycideae cyanobacterium NC_groundwater_1537_Pr4_S-0.65um_50_18,temperate,476
HisKA,Pantanalinema sp. GBBB05,temperate,781
HisKA,Pegethrix bostrychoides GSE-TBD4-15B,temperate,196
HisKA,Phormidesmis priestleyi,Antarctic,210
HisKA,Phormidesmis priestleyi BC1401,"cold, non-Antarctic",156
HisKA,Phormidesmis priestleyi ULC007,Antarctic,217
HisKA,Phormidium sp. BM_Day4_Bin.17,temperate,334
HisKA,Phormidium sp. LEGE 05292,temperate,626
HisKA,Phormidium sp. PBR-2020,temperate,334
HisKA,Phormidium sp. SL48-SHIP,temperate,309
HisKA,Phormidium tanganyikae FI6-MK23,temperate,366
HisKA,Planktothrix agardhii 1030,temperate,137
HisKA,Planktothrix agardhii 1031,temperate,137
HisKA,Planktothrix agardhii 1032,temperate,137
HisKA,Planktothrix agardhii 1801,temperate,133
HisKA,Planktothrix agardhii 1803,temperate,138
HisKA,Planktothrix agardhii 1804,temperate,138
HisKA,Planktothrix agardhii 1808,temperate,136
HisKA,Planktothrix agardhii CCAP 1459/11A,temperate,211
HisKA,Planktothrix agardhii KL2,temperate,133
HisKA,Planktothrix agardhii LY1,"cold, non-Antarctic",135
HisKA,Planktothrix mougeotii LEGE 06226,temperate,430
HisKA,Plectolyngbya sp. WJT66-NPBG17,temperate,361
HisKA,Prochlorothrix hollandica PCC 9006 = CALU 1027,temperate,109
HisKA,Pseudanabaena biceps PCC 7429,temperate,360
HisKA,Pseudanabaena sp. 'Roaring Creek',temperate,351
HisKA,Pseudanabaena sp. BC1403,"cold, non-Antarctic",474
HisKA,Pseudanabaena sp. CoA8_M7,temperate,146
HisKA,Pseudanabaena sp. M037S2SP2A07QC,temperate,207
HisKA,Pseudanabaena sp. M046S1SP1A06QC,temperate,135
HisKA,Pseudanabaena sp. M065S1SP2A07QC,temperate,199
HisKA,Pseudanabaena sp. M085S1SP2A07QC,temperate,207
HisKA,Pseudanabaena sp. M125S2SP2A07QC,temperate,203
HisKA,Pseudanabaena sp. M151S2SP2A07QC,temperate,203
HisKA,Pseudanabaena sp. M152S2SP2A07QC,temperate,203
HisKA,Pseudanabaena sp. M34BS1SP1A06MG,temperate,141
HisKA,Pseudanabaena sp. M38BS1SP1A06MG,temperate,143
HisKA,Pseudanabaena sp. M53BS1SP1A06MG,temperate,143
HisKA,Pseudanabaena sp. SR411,temperate,421
HisKA,Pseudanabaena sp. UWO310,temperate,342
HisKA,Pseudanabaena sp. UWO311,temperate,406
HisKA,Richelia sp.,"cold, non-Antarctic",69
HisKA,Richelia sp. RM1_1_1,temperate,230
HisKA,Richelia sp. SL_2_1,temperate,203
HisKA,Rivularia sp. (in: Bacteria),temperate,386
HisKA,Rivularia sp. PCC 7116,temperate,332
HisKA,Roseofilum reptotaenium AO1-A,temperate,333
HisKA,Roseofilum sp. SBFL,temperate,311
HisKA,Scytolyngbya sp. HA4215-MV1,temperate,536
HisKA,Scytonema hyalinum WJT4-NPBG1,temperate,347
HisKA,Scytonema sp. RU_4_4,temperate,203
HisKA,Scytonematopsis contorta HA4267-MV1,temperate,400
HisKA,Sphaerospermopsis aphanizomenoides BCCUSP55,temperate,358
HisKA,Sphaerospermopsis reniformis,temperate,102
HisKA,Sphaerospermopsis sp. LEGE 00249,temperate,123
HisKA,Sphaerospermopsis sp. LEGE 08334,temperate,122
HisKA,Sphaerospermopsis sp. SIO1G1,temperate,159
HisKA,Sphaerospermopsis torques-reginae ITEP-024,temperate,84
HisKA,Spirirestis rafaelensis WJT71-NPBG6,temperate,292
HisKA,Spirulina major CCY15215,temperate,255
HisKA,Spirulina major PCC 6313,temperate,235
HisKA,Spirulina sp. SIO3F2,temperate,299
HisKA,Spirulinaceae cyanobacterium SM2_1_0,temperate,257
HisKA,Stenomitos frigidus ULC18,Antarctic,346
HisKA,Stenomitos rutilans HA7619-LM2,temperate,299
HisKA,Stigonema ocellatum SAG 48.90 = DSM 106950,temperate,252
HisKA,Symploca sp. SIO2C1,temperate,251
HisKA,Symploca sp. SIO2E6,temperate,167
HisKA,Symploca sp. SIO2E9,temperate,218
HisKA,Symplocastrum torsivum CPER-KK1,temperate,504
HisKA,Tildeniella nuda ZEHNDER 1965/U140,temperate,280
HisKA,Tildeniella torsiva UHER 1998/13D,temperate,243
HisKA,Timaviella obliquedivisa GSE-PSE-MK23-08B,temperate,194
HisKA,Timeviella sp.,Antarctic,262
HisKA,Tolypothrix bouteillei VB521301,temperate,564
HisKA,Tolypothrix brevis GSE-NOS-MK-07-07A,temperate,139
HisKA,Trichocoleus desertorum ATA4-8-CV12,temperate,432
HisKA,Trichodesmium erythraeum GBRTRLIN201,temperate,77
HisKA,Trichodesmium sp. ALOHA_ZT_67,temperate,86
HisKA,Trichormus sp. ATA11-4-KO1,temperate,248
HisKA,Trichormus sp. M33_DOE_039,temperate,388
HisKA,Trichormus sp. NMC-1,"cold, non-Antarctic",215
HisKA,Tychonema sp. LEGE 06208,temperate,526
HisKA,Tychonema sp. LEGE 07196,temperate,495
HisKA,Tychonema sp. LEGE 07199,temperate,499
HisKA,Tychonema sp. LEGE 07203,temperate,505
HisKA,filamentous cyanobacterium LEGE 07170,temperate,272
HisKA,filamentous cyanobacterium Phorm 6,"cold, non-Antarctic",481
HisKA_2,Aetokthonos hydrillicola CCALA 1050,temperate,4
HisKA_2,Alkalinema sp. CACIAM 70d,temperate,3
HisKA_2,Argonema antarcticum A004/B2,Antarctic,11
HisKA_2,Argonema galeatum A003/A1,Antarctic,11
HisKA_2,Arthrospira sp. PLM2.Bin9,temperate,7
HisKA_2,Arthrospira sp. SH-MAG29,temperate,7
HisKA_2,Calothrix sp. PCC 7507,temperate,20
HisKA_2,Cyanocohniella sp. LLY,temperate,14
HisKA_2,Cyanomargarita calcarea GSE-NOS-MK-12-04C,temperate,6
HisKA_2,Dolichospermum sp. UHCC 0259,temperate,13
HisKA_2,Drouetiella hepatica Uher 2000/2452,temperate,17
HisKA_2,Fortiea contorta PCC 7126,temperate,9
HisKA_2,Gloeotrichia echinulata DEX184,temperate,11
HisKA_2,Hormoscilla sp. SP12CHS1,temperate,2
HisKA_2,Kamptonema sp. SIO1D9,temperate,29
HisKA_2,Kastovskya adunca ATA6-11-RM4,temperate,7
HisKA_2,Leptolyngbya sp. DLM2.Bin15,temperate,5
HisKA_2,Leptolyngbya sp. UWPOB_LEPTO1,temperate,16
HisKA_2,Leptolyngbyaceae cyanobacterium M33_DOE_097,temperate,16
HisKA_2,Limnoraphis sp. WC205,temperate,20
HisKA_2,Limnospira fusiformis KN01,temperate,7
HisKA_2,Limnospira indica BM01,temperate,7
HisKA_2,Lusitaniella coriacea LEGE 07157,temperate,5
HisKA_2,Lyngbya sp. HA4199-MV5,temperate,27
HisKA_2,Microcoleus sp. PH2017_01_SCD_O_A,temperate,24
HisKA_2,Microcoleus sp. PH2017_02_FOX_O_A,temperate,24
HisKA_2,Microcoleus sp. PH2017_05_CCC_O_A,temperate,24
HisKA_2,Microcoleus sp. PH2017_07_MST_O_A,temperate,24
HisKA_2,Microcoleus sp. PH2017_08_TRC_O_A,temperate,24
HisKA_2,Microcoleus sp. PH2017_09_SFU_O_A,temperate,24
HisKA_2,Microcoleus sp. PH2017_10_PVI_O_A,temperate,21
HisKA_2,Microcoleus sp. PH2017_11_PCY_U_A,temperate,21
HisKA_2,Microcoleus sp. PH2017_12_PCY_D_A,temperate,21
HisKA_2,Microcoleus sp. PH2017_13_LAR_U_A,temperate,24
HisKA_2,Microcoleus sp. PH2017_14_LAR_D_A,temperate,24
HisKA_2,Microcoleus sp. PH2017_15_JOR_U_A,temperate,24
HisKA_2,Microcoleus sp. PH2017_16_JOR_D_A,temperate,24
HisKA_2,Microcoleus sp. PH2017_17_BER_D_A,temperate,24
HisKA_2,Microcoleus sp. PH2017_18_LLB_O_A,temperate,24
HisKA_2,Microcoleus sp. PH2017_19_SFW_U_A,temperate,24
HisKA_2,Microcoleus sp. PH2017_20_SFW_D_A,temperate,24
HisKA_2,Microcoleus sp. PH2017_21_RUC_O_A,temperate,21
HisKA_2,Microcoleus sp. PH2017_22_RUC_O_B,temperate,21
HisKA_2,Microcoleus sp. PH2017_24_DOB_U_A,temperate,24
HisKA_2,Microcoleus sp. PH2017_25_DOB_D_A,temperate,24
HisKA_2,Microcoleus sp. PH2017_26_ELK_O_A,temperate,24
HisKA_2,Microcoleus sp. PH2017_27_LUM_O_A,temperate,21
HisKA_2,Microcoleus sp. PH2017_28_MFU_U_A,temperate,21
HisKA_2,Microcoleus sp. PH2017_29_MFU_D_A,temperate,24
HisKA_2,Microcoleus sp. PH2017_30_WIL_O_A,temperate,24
HisKA_2,Microcoleus sp. PH2017_31_RDM_U_A,temperate,24
HisKA_2,Microcoleus sp. PH2017_32_RDM_D_A,temperate,24
HisKA_2,Microcoleus sp. PH2017_33_LGB_O_A,temperate,24
HisKA_2,Microcoleus sp. PH2017_34_RAT_O_A,temperate,24
HisKA_2,Microcoleus sp. PH2017_35_SFW_U_B,temperate,24
HisKA_2,Microcoleus sp. PH2017_36_ELK_O_B,temperate,24
HisKA_2,Microcoleus sp. PH2017_37_MFU_D_B,temperate,24
HisKA_2,Microcoleus sp. PH2017_38_RDM_U_B,temperate,24
HisKA_2,Microcoleus sp. PH2017_39_LGB_O_B,temperate,24
HisKA_2,Microcoleus sp. PH2017_40_RAT_O_B,temperate,24
HisKA_2,Microcoleus vaginatus FGP-2,temperate,22
HisKA_2,Microcoleus vaginatus HSN003,temperate,20
HisKA_2,Microcoleus vaginatus PCC 9802,temperate,22
HisKA_2,Microcoleus vaginatus WJT46-NPBG5,temperate,13
HisKA_2,Moorena producens PAL-8-15-08-1,temperate,13
HisKA_2,Moorena sp. SIO1F2,temperate,9
HisKA_2,Moorena sp. SIO1G6,temperate,12
HisKA_2,Moorena sp. SIO3A2,temperate,12
HisKA_2,Moorena sp. SIO3A5,temperate,12
HisKA_2,Moorena sp. SIO3E8,temperate,12
HisKA_2,Moorena sp. SIO3F7,temperate,12
HisKA_2,Moorena sp. SIO3I8,temperate,9
HisKA_2,Moorena sp. SIO4G3,temperate,12
HisKA_2,Moorena sp. SIOASIH,temperate,12
HisKA_2,Myxacorys californica WJT36-NPBG1,temperate,18
HisKA_2,Myxacorys chilensis ATA2-1-KO14,temperate,18
HisKA_2,Nodularia sphaerocarpa UHCC 0038,temperate,16
HisKA_2,Nodularia spumigena CCY9414,temperate,4
HisKA_2,Nodularia spumigena CENA596,temperate,4
HisKA_2,Nostoc cf. commune SO-36,Antarctic,8
HisKA_2,Nostoc desertorum CM1-VF14,temperate,7
HisKA_2,Nostoc indistinguendum CM1-VF10,temperate,6
HisKA_2,Nostoc minutum NIES-26,temperate,13
HisKA_2,Nostoc sp. ATCC 43529,temperate,24
HisKA_2,Nostoc sp. ATCC 53789,temperate,19
HisKA_2,Nostoc sp. CENA543,temperate,25
HisKA_2,Nostoc sp. GBBB01,temperate,19
HisKA_2,Nostoc sp. KVJ20,"cold, non-Antarctic",17
HisKA_2,Nostoc sp. LEGE 06077,temperate,27
HisKA_2,Nostoc sp. LEGE 12447,temperate,19
HisKA_2,Nostoc sp. LEGE 12450,temperate,8
HisKA_2,Nostoc sp. LPT,temperate,21
HisKA_2,Nostoc sp. MBR 210,temperate,17
HisKA_2,Nostoc sp. NMS1,"cold, non-Antarctic",12
HisKA_2,Nostoc sp. NMS2,"cold, non-Antarctic",12
HisKA_2,Nostoc sp. NMS8,temperate,10
HisKA_2,Nostoc sp. RF31YmG,temperate,36
HisKA_2,Nostoc sp. UHCC 0702,temperate,24
HisKA_2,Nostoc sp. UHCC 0870,temperate,33
HisKA_2,Nostocales cyanobacterium LEGE 11386,temperate,6
HisKA_2,Nostocales cyanobacterium LEGE 12452,temperate,24
HisKA_2,Okeania sp. SIO1I7,temperate,19
HisKA_2,Okeania sp. SIO2B3,temperate,21
HisKA_2,Okeania sp. SIO3I5,temperate,14
HisKA_2,Oscillatoria princeps RMCB-10,"cold, non-Antarctic",36
HisKA_2,Oscillatoria sp. SIO1A7,temperate,35
HisKA_2,Oscillatoriaceae cyanobacterium M33_DOE_052,temperate,28
HisKA_2,Oscillatoriales cyanobacterium,temperate,83
HisKA_2,Oscillatoriales cyanobacterium CG2_30_40_61,temperate,11
HisKA_2,Oscillatoriales cyanobacterium CG2_30_44_21,temperate,4
HisKA_2,Oscillatoriales cyanobacterium RM2_1_1,temperate,10
HisKA_2,Oscillatoriales cyanobacterium SM2_3_0,temperate,7
HisKA_2,Oscillatoriales cyanobacterium USR001,temperate,3
HisKA_2,Oscillatoriophycideae cyanobacterium NC_groundwater_1537_Pr4_S-0.65um_50_18,temperate,34
HisKA_2,Pantanalinema sp. GBBB05,temperate,9
HisKA_2,Pegethrix bostrychoides GSE-TBD4-15B,temperate,6
HisKA_2,Phormidesmis priestleyi,Antarctic,8
HisKA_2,Phormidesmis priestleyi BC1401,"cold, non-Antarctic",5
HisKA_2,Phormidesmis priestleyi ULC007,Antarctic,8
HisKA_2,Phormidium sp. LEGE 05292,temperate,32
HisKA_2,Phormidium sp. SL48-SHIP,temperate,12
HisKA_2,Phormidium tanganyikae FI6-MK23,temperate,17
HisKA_2,Planktothrix agardhii 1030,temperate,24
